pattern_id,review,text_sentiment,language_pattern,pattern_type,review_processed,label_text,source_file,review_rating,normalized_key,vader_compound,textblob_polarity,textblob_subjectivity,label_source
TR0088,"Promo looks attractive, but service teruk gila.",negative,English/Malay/Manglish,contrast_tail,promo looks attractive but service very terrible CONTRAST_FOCUS service very terrible CONTRAST_FOCUS service very terrible,service very terrible.,curated_multilingual_patterns,,"promo looks attractive, but service teruk gila.",,,,team-curated linguistic pattern label
TR0089,"Promo looks attractive, however order langsung tak sampai.",negative,English/Malay/Manglish,contrast_tail,promo looks attractive however order langsung not NOT_arrived CONTRAST_FOCUS order langsung not NOT_arrived CONTRAST_FOCUS order langsung not NOT_arrived,order langsung not arrived.,curated_multilingual_patterns,,"promo looks attractive, however order langsung tak sampai.",,,,team-curated linguistic pattern label
TR0090,"Promo looks attractive, yet app tak boleh guna.",negative,English/Malay/Manglish,contrast_tail,promo looks attractive yet app unusable CONTRAST_FOCUS app unusable CONTRAST_FOCUS app unusable,app unusable.,curated_multilingual_patterns,,"promo looks attractive, yet app tak boleh guna.",,,,team-curated linguistic pattern label
TR0091,"Restaurant rating was high, tetapi I do not like it.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high but i dislike it CONTRAST_FOCUS i dislike it CONTRAST_FOCUS i dislike it,i dislike it.,curated_multilingual_patterns,,"restaurant rating was high, tetapi i do not like it.",,,,team-curated linguistic pattern label
TR0092,"Restaurant rating was high, but I dislike the taste.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high but i dislike the taste CONTRAST_FOCUS i dislike the taste CONTRAST_FOCUS i dislike the taste,i dislike the taste.,curated_multilingual_patterns,,"restaurant rating was high, but i dislike the taste.",,,,team-curated linguistic pattern label
TR0093,"Restaurant rating was high, however the food was stale.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high however the food was stale CONTRAST_FOCUS the food was stale CONTRAST_FOCUS the food was stale,the food was stale.,curated_multilingual_patterns,,"restaurant rating was high, however the food was stale.",,,,team-curated linguistic pattern label
TR0094,"Restaurant rating was high, yet I cannot recommend it.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high yet i cannot NOT_recommend NOT_it CONTRAST_FOCUS i cannot NOT_recommend NOT_it CONTRAST_FOCUS i cannot NOT_recommend NOT_it,i cannot recommend it.,curated_multilingual_patterns,,"restaurant rating was high, yet i cannot recommend it.",,,,team-curated linguistic pattern label
TR0095,"Restaurant rating was high, tapi it tastes awful.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high but it tastes awful CONTRAST_FOCUS it tastes awful CONTRAST_FOCUS it tastes awful,it tastes awful.,curated_multilingual_patterns,,"restaurant rating was high, tapi it tastes awful.",,,,team-curated linguistic pattern label
TR0096,"Restaurant rating was high, tetapi food tak sedap.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high but food bad tasting CONTRAST_FOCUS food bad tasting CONTRAST_FOCUS food bad tasting,food bad tasting.,curated_multilingual_patterns,,"restaurant rating was high, tetapi food tak sedap.",,,,team-curated linguistic pattern label
TR0097,"Restaurant rating was high, but saya tak puas hati.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high but saya dissatisfied CONTRAST_FOCUS saya dissatisfied CONTRAST_FOCUS saya dissatisfied,saya dissatisfied.,curated_multilingual_patterns,,"restaurant rating was high, but saya tak puas hati.",,,,team-curated linguistic pattern label
TR0098,"Restaurant rating was high, however service teruk gila.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high however service very terrible CONTRAST_FOCUS service very terrible CONTRAST_FOCUS service very terrible,service very terrible.,curated_multilingual_patterns,,"restaurant rating was high, however service teruk gila.",,,,team-curated linguistic pattern label
TR0099,"Restaurant rating was high, yet order langsung tak sampai.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high yet order langsung not NOT_arrived CONTRAST_FOCUS order langsung not NOT_arrived CONTRAST_FOCUS order langsung not NOT_arrived,order langsung not arrived.,curated_multilingual_patterns,,"restaurant rating was high, yet order langsung tak sampai.",,,,team-curated linguistic pattern label
TR0100,"Restaurant rating was high, tapi app tak boleh guna.",negative,English/Malay/Manglish,contrast_tail,restaura not NOT_rating NOT_was NOT_high but app unusable CONTRAST_FOCUS app unusable CONTRAST_FOCUS app unusable,app unusable.,curated_multilingual_patterns,,"restaurant rating was high, tapi app tak boleh guna.",,,,team-curated linguistic pattern label
TR0101,"The restaurant was busy, however the food was excellent.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy however the food was excellent not CONTRAST_FOCUS the food was excellent not CONTRAST_FOCUS the food was excellent not,the food was excellent not.,curated_multilingual_patterns,,"the restaurant was busy, however the food was excellent.",,,,team-curated linguistic pattern label
TR0102,"The restaurant was busy, yet I loved the meal.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy yet i loved the meal CONTRAST_FOCUS i loved the meal CONTRAST_FOCUS i loved the meal,i loved the meal.,curated_multilingual_patterns,,"the restaurant was busy, yet i loved the meal.",,,,team-curated linguistic pattern label
TR0103,"The restaurant was busy, tapi the driver was very helpful.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy but the driver was very helpful CONTRAST_FOCUS the driver was very helpful CONTRAST_FOCUS the driver was very helpful,the driver was very helpful.,curated_multilingual_patterns,,"the restaurant was busy, tapi the driver was very helpful.",,,,team-curated linguistic pattern label
TR0104,"The restaurant was busy, tetapi I would order again.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy but i would order again CONTRAST_FOCUS i would order again CONTRAST_FOCUS i would order again,i would order again.,curated_multilingual_patterns,,"the restaurant was busy, tetapi i would order again.",,,,team-curated linguistic pattern label
TR0105,"The restaurant was busy, but everything ended well.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy but everything ended well CONTRAST_FOCUS everything ended well CONTRAST_FOCUS everything ended well,everything ended well.,curated_multilingual_patterns,,"the restaurant was busy, but everything ended well.",,,,team-curated linguistic pattern label
TR0106,"The restaurant was busy, however makanan sedap gila.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy however makanan very delicious CONTRAST_FOCUS makanan very delicious CONTRAST_FOCUS makanan very delicious,makanan very delicious.,curated_multilingual_patterns,,"the restaurant was busy, however makanan sedap gila.",,,,team-curated linguistic pattern label
TR0107,"The restaurant was busy, yet saya sangat puas hati.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy yet saya sangat satisfied CONTRAST_FOCUS saya sangat satisfied CONTRAST_FOCUS saya sangat satisfied,saya sangat satisfied.,curated_multilingual_patterns,,"the restaurant was busy, yet saya sangat puas hati.",,,,team-curated linguistic pattern label
TR0108,"The restaurant was busy, tapi delivery cepat dan bagus.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy but delivery fast dan good CONTRAST_FOCUS delivery fast dan good CONTRAST_FOCUS delivery fast dan good,delivery fast dan good.,curated_multilingual_patterns,,"the restaurant was busy, tapi delivery cepat dan bagus.",,,,team-curated linguistic pattern label
TR0109,"The restaurant was busy, tetapi app senang guna.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy but app senang guna CONTRAST_FOCUS app senang guna CONTRAST_FOCUS app senang guna,app senang guna.,curated_multilingual_patterns,,"the restaurant was busy, tetapi app senang guna.",,,,team-curated linguistic pattern label
TR0110,"The restaurant was busy, but customer service memang mantap.",positive,English/Malay/Manglish,contrast_tail,the restaura not NOT_was NOT_busy but customer service memang excellent CONTRAST_FOCUS customer service memang excellent CONTRAST_FOCUS customer service memang excellent,customer service memang excellent.,curated_multilingual_patterns,,"the restaurant was busy, but customer service memang mantap.",,,,team-curated linguistic pattern label
TR0111,"The app was confusing, yet the food was excellent.",positive,English/Malay/Manglish,contrast_tail,the app was confusing yet the food was excellent not CONTRAST_FOCUS the food was excellent not CONTRAST_FOCUS the food was excellent not,the food was excellent not.,curated_multilingual_patterns,,"the app was confusing, yet the food was excellent.",,,,team-curated linguistic pattern label
TR0112,"The app was confusing, tapi I loved the meal.",positive,English/Malay/Manglish,contrast_tail,the app was confusing but i loved the meal CONTRAST_FOCUS i loved the meal CONTRAST_FOCUS i loved the meal,i loved the meal.,curated_multilingual_patterns,,"the app was confusing, tapi i loved the meal.",,,,team-curated linguistic pattern label
TR0113,"The app was confusing, tetapi the driver was very helpful.",positive,English/Malay/Manglish,contrast_tail,the app was confusing but the driver was very helpful CONTRAST_FOCUS the driver was very helpful CONTRAST_FOCUS the driver was very helpful,the driver was very helpful.,curated_multilingual_patterns,,"the app was confusing, tetapi the driver was very helpful.",,,,team-curated linguistic pattern label
TR0114,"The app was confusing, but I would order again.",positive,English/Malay/Manglish,contrast_tail,the app was confusing but i would order again CONTRAST_FOCUS i would order again CONTRAST_FOCUS i would order again,i would order again.,curated_multilingual_patterns,,"the app was confusing, but i would order again.",,,,team-curated linguistic pattern label
TR0115,"The app was confusing, however everything ended well.",positive,English/Malay/Manglish,contrast_tail,the app was confusing however everything ended well CONTRAST_FOCUS everything ended well CONTRAST_FOCUS everything ended well,everything ended well.,curated_multilingual_patterns,,"the app was confusing, however everything ended well.",,,,team-curated linguistic pattern label
TR0116,"The app was confusing, yet makanan sedap gila.",positive,English/Malay/Manglish,contrast_tail,the app was confusing yet makanan very delicious CONTRAST_FOCUS makanan very delicious CONTRAST_FOCUS makanan very delicious,makanan very delicious.,curated_multilingual_patterns,,"the app was confusing, yet makanan sedap gila.",,,,team-curated linguistic pattern label
TR0117,"The app was confusing, tapi saya sangat puas hati.",positive,English/Malay/Manglish,contrast_tail,the app was confusing but saya sangat satisfied CONTRAST_FOCUS saya sangat satisfied CONTRAST_FOCUS saya sangat satisfied,saya sangat satisfied.,curated_multilingual_patterns,,"the app was confusing, tapi saya sangat puas hati.",,,,team-curated linguistic pattern label
TR0118,"The app was confusing, tetapi delivery cepat dan bagus.",positive,English/Malay/Manglish,contrast_tail,the app was confusing but delivery fast dan good CONTRAST_FOCUS delivery fast dan good CONTRAST_FOCUS delivery fast dan good,delivery fast dan good.,curated_multilingual_patterns,,"the app was confusing, tetapi delivery cepat dan bagus.",,,,team-curated linguistic pattern label
TR0119,"The app was confusing, but app senang guna.",positive,English/Malay/Manglish,contrast_tail,the app was confusing but app senang guna CONTRAST_FOCUS app senang guna CONTRAST_FOCUS app senang guna,app senang guna.,curated_multilingual_patterns,,"the app was confusing, but app senang guna.",,,,team-curated linguistic pattern label
TR0120,"The app was confusing, however customer service memang mantap.",positive,English/Malay/Manglish,contrast_tail,the app was confusing however customer service memang excellent CONTRAST_FOCUS customer service memang excellent CONTRAST_FOCUS customer service memang excellent,customer service memang excellent.,curated_multilingual_patterns,,"the app was confusing, however customer service memang mantap.",,,,team-curated linguistic pattern label
TR0121,"Delivery started late, tapi the food was excellent.",positive,English/Malay/Manglish,contrast_tail,delivery started late but the food was excellent not CONTRAST_FOCUS the food was excellent not CONTRAST_FOCUS the food was excellent not,the food was excellent not.,curated_multilingual_patterns,,"delivery started late, tapi the food was excellent.",,,,team-curated linguistic pattern label
TR0122,"Delivery started late, tetapi I loved the meal.",positive,English/Malay/Manglish,contrast_tail,delivery started late but i loved the meal CONTRAST_FOCUS i loved the meal CONTRAST_FOCUS i loved the meal,i loved the meal.,curated_multilingual_patterns,,"delivery started late, tetapi i loved the meal.",,,,team-curated linguistic pattern label
